WH_capacity_size,num_refill_req_l3m,transport_issue_l1y,Competitor_in_mkt,retail_shop_num,distributor_num,flood_impacted,flood_proof,electric_supply,dist_from_hub,workers_num,storage_issue_reported_l3m,temp_reg_mach,approved_wh_govt_certificate,wh_breakdown_l3m,govt_check_l3m,product_wg_ton,wh_age,Location_Urban,Zone_North,Zone_South,Zone_West,Regional_Zone_Zone 2,Regional_Zone_Zone 3,Regional_Zone_Zone 4,Regional_Zone_Zone 5,Regional_Zone_Zone 6,Owner_Type_Company Owned,Owner_Type_Rented
3,0,0,3,7903,45,0,0,0,120,23.0,11,0,5,1,6,15150,14.0,0,0,0,1,0,0,0,0,1,1,0
3,1,0,3,4149,46,0,0,0,240,46.0,23,1,3,6,28,29114,14.0,0,1,0,0,0,0,0,0,1,1,0
1,8,1,4,3476,51,0,0,1,153,40.0,15,0,5,2,31,20129,14.0,0,1,0,0,0,0,0,0,0,1,0
2,7,1,2,4837,25,1,0,1,225,42.0,7,0,4,1,22,8133,14.0,0,0,1,0,1,0,0,0,0,1,0
2,7,0,4,5347,66,0,0,0,69,18.0,4,1,3,1,27,5123,3.0,0,0,1,0,0,1,0,0,0,0,1
3,0,0,4,4523,38,0,0,0,144,19.0,23,0,5,4,29,31111,14.0,0,1,0,0,0,0,0,0,1,0,1
2,0,0,2,5010,45,0,0,1,265,21.0,19,0,5,2,19,23126,14.0,0,1,0,0,0,1,0,0,0,1,0
1,7,2,3,4198,32,1,0,1,93,26.0,0,0,6,0,13,3091,14.0,0,1,0,0,0,0,0,0,1,1,0
3,3,0,4,4838,20,0,0,0,182,28.0,29,1,5,6,23,39058,18.0,0,1,0,0,0,0,0,0,1,0,1
2,1,0,2,5176,70,0,1,1,99,31.0,6,0,3,2,11,8117,14.0,0,0,0,1,0,0,1,0,0,0,1
2,1,0,2,5471,43,0,0,0,181,18.0,31,0,4,5,27,39121,14.0,0,1,0,0,0,1,0,0,0,0,1
2,6,0,3,3958,45,0,0,1,65,35.0,6,0,5,4,19,8120,14.0,0,0,0,1,0,1,0,0,0,1,0
1,3,0,4,4978,40,0,0,0,225,30.0,12,1,4,5,15,14134,11.0,0,0,0,1,0,0,0,0,1,1,0
1,3,0,4,4181,54,0,0,0,67,20.0,17,0,4,3,31,21098,9.0,1,0,0,1,0,0,0,0,0,1,0
2,6,2,4,4830,21,0,1,0,209,35.0,25,1,1,6,11,33108,24.0,0,0,0,1,0,0,1,0,0,1,0
1,5,0,6,5802,33,0,0,1,80,30.0,35,1,1,4,3,49123,19.0,0,0,0,1,0,0,0,0,0,1,0
2,0,1,4,7017,29,0,0,0,230,36.0,25,0,4,5,11,30086,14.0,0,0,0,1,0,0,1,0,0,1,0
3,6,0,4,6079,37,0,0,1,176,35.0,27,0,2,3,23,36111,21.0,0,1,0,0,0,0,0,0,1,0,1
3,3,0,2,4773,39,1,0,1,263,28.0,24,0,4,5,6,27076,14.0,0,0,0,1,0,0,0,0,1,1,0
3,2,0,2,6646,22,0,0,0,118,26.0,20,0,1,5,28,28124,14.0,0,1,0,0,0,0,0,0,1,0,1
2,5,1,3,4465,65,0,0,0,147,38.0,18,0,3,2,26,21125,14.0,0,0,0,1,0,0,1,0,0,0,1
3,7,0,2,6271,43,0,0,1,126,19.0,26,0,4,6,23,31147,27.0,0,1,0,0,0,0,0,0,1,1,0
1,1,0,5,5138,67,0,0,1,234,36.0,20,1,1,2,15,29140,14.0,0,1,0,0,0,0,0,0,1,1,0
2,3,1,4,3609,24,0,0,1,142,24.0,28,1,1,2,19,37130,21.0,0,0,0,1,0,1,0,0,0,0,1
3,3,1,3,4389,66,0,0,1,130,34.0,21,1,5,4,24,28127,14.0,0,1,0,0,0,0,0,1,0,1,0
3,3,0,2,4867,26,0,0,1,210,27.0,18,0,2,3,10,22094,14.0,0,1,0,0,0,0,0,1,0,1,0
1,8,1,3,5320,69,0,0,1,67,25.0,28,1,1,4,8,37072,16.0,0,1,0,0,0,0,0,0,1,1,0
2,0,0,4,4816,25,0,0,1,122,45.0,24,0,3,6,1,28111,14.0,0,1,0,0,1,0,0,0,0,0,1
2,4,0,2,6098,47,0,0,1,250,35.0,17,0,3,5,26,21091,17.0,0,0,1,0,0,0,1,0,0,1,0
2,6,0,2,4478,34,0,0,0,235,28.0,16,1,4,3,19,21068,8.0,0,1,0,0,0,1,0,0,0,0,1
2,4,2,3,4965,63,0,0,0,76,27.0,18,0,3,4,27,21119,11.0,0,1,0,0,0,1,0,0,0,0,1
2,0,0,4,3963,52,1,0,1,80,39.0,7,0,5,3,12,9060,14.0,0,1,0,0,1,0,0,0,0,0,1
2,3,0,2,4697,31,0,0,0,226,23.0,8,0,4,2,32,9147,2.0,0,0,1,0,1,0,0,0,0,1,0
2,6,0,2,4566,38,0,1,1,233,34.0,24,0,2,4,32,30096,23.0,0,0,1,0,1,0,0,0,0,0,1
1,1,0,3,5058,28,0,0,1,115,31.0,12,0,3,5,21,15101,14.0,0,0,1,0,0,0,0,0,0,1,0
2,8,0,3,4358,24,0,0,1,117,26.0,21,1,1,4,19,27063,24.0,0,0,0,1,0,1,0,0,0,0,1
2,4,0,2,5216,44,0,0,1,91,33.0,20,1,3,6,27,25110,12.0,0,0,1,0,0,1,0,0,0,1,0
3,2,0,5,6654,47,0,0,1,263,45.0,5,0,3,3,14,6139,14.0,0,0,0,1,0,0,0,1,0,0,1
2,5,0,3,4700,56,0,0,1,70,47.0,22,0,3,5,12,26148,18.0,0,0,0,1,1,0,0,0,0,0,1
3,3,3,3,4106,38,0,0,0,85,36.0,0,0,6,0,14,3058,14.0,0,0,0,1,0,0,0,1,0,1,0
1,7,0,4,9319,41,0,0,0,117,16.0,8,1,1,2,15,10104,14.0,0,1,0,0,0,0,0,0,1,0,1
2,6,3,2,5136,30,0,0,1,106,31.0,18,1,3,1,26,21095,10.0,0,1,0,0,0,0,1,0,0,1,0
1,0,1,4,4477,41,0,0,1,123,42.0,15,0,4,5,3,18135,14.0,0,1,0,0,0,0,0,0,0,0,1
3,4,1,3,5556,38,0,0,1,143,41.0,0,0,6,0,29,3066,14.0,0,1,0,0,0,0,0,0,1,0,1
3,0,0,4,6052,27,0,0,1,248,25.0,22,0,2,5,23,28059,14.0,0,0,0,1,0,0,0,0,1,1,0
3,8,0,5,4343,69,0,0,1,212,39.0,31,1,5,5,6,44107,16.0,0,0,0,1,0,0,0,0,1,1,0
1,7,3,4,4759,59,0,0,1,126,29.0,24,1,1,4,31,31087,14.0,0,0,1,0,0,0,0,0,0,0,1
3,1,0,4,2820,69,0,0,1,179,24.0,21,0,2,4,14,28117,14.0,0,0,0,1,0,0,0,1,0,0,1
2,0,1,3,3372,63,0,0,0,83,22.0,22,0,3,4,19,26081,14.0,0,0,1,0,0,1,0,0,0,0,1
2,0,0,4,4046,56,0,0,1,108,44.0,24,0,5,2,26,30078,14.0,0,0,1,0,0,0,1,0,0,0,1
3,8,1,2,4246,61,1,0,1,189,32.0,24,1,3,6,14,29066,14.0,0,0,0,1,0,0,0,1,0,0,1
2,6,0,2,5492,17,0,0,0,129,23.0,34,1,2,6,26,45131,27.0,1,1,0,0,0,0,1,0,0,0,1
2,8,2,3,4877,55,0,0,0,211,17.0,14,0,5,6,26,19057,12.0,0,0,0,1,0,0,1,0,0,0,1
2,4,0,2,4646,40,1,0,1,82,30.0,39,0,3,3,26,49145,22.0,0,1,0,0,0,0,1,0,0,1,0
1,8,0,7,6945,33,1,0,1,80,33.0,15,0,2,3,3,22062,7.0,0,0,0,1,0,0,0,0,0,1,0
2,8,0,4,4793,38,0,0,0,106,28.0,20,0,3,3,18,24072,12.0,0,1,0,0,1,0,0,0,0,0,1
1,1,2,6,5134,64,0,0,1,132,34.0,19,0,4,4,30,22075,14.0,0,0,0,1,0,0,0,0,0,1,0
3,7,0,4,3518,51,1,0,1,228,28.0,16,1,1,1,14,22059,11.0,0,0,0,1,0,0,0,1,0,0,1
1,7,2,3,2901,49,1,0,1,66,28.0,5,1,5,3,15,7147,3.0,0,0,0,1,0,0,0,0,1,0,1
1,5,0,3,5316,33,0,0,0,95,16.0,24,0,5,2,9,30097,25.0,0,0,0,1,0,0,0,0,1,1,0
2,7,2,4,5360,66,0,0,0,197,20.0,14,1,1,4,19,19127,14.0,0,0,0,1,0,1,0,0,0,0,1
2,6,1,2,4392,27,0,1,1,238,39.0,9,0,2,5,20,12082,8.0,0,0,1,0,0,0,1,0,0,0,1
3,2,1,3,4424,16,0,0,1,168,25.0,24,0,3,4,23,29083,14.0,1,1,0,0,0,0,0,0,1,1,0
3,2,1,2,4949,51,0,0,1,104,24.0,10,0,3,5,10,11066,14.0,0,0,0,1,0,0,0,1,0,1,0
1,3,1,2,5655,40,0,0,1,102,25.0,20,0,3,2,21,23147,15.0,0,0,1,0,0,0,0,0,0,1,0
2,6,0,3,5999,51,0,0,1,64,31.0,15,1,4,3,19,18107,20.0,0,0,0,1,0,1,0,0,0,1,0
2,4,0,2,4742,35,0,1,1,76,27.0,25,1,4,2,11,30120,19.0,0,0,0,1,0,0,1,0,0,1,0
3,6,0,2,6129,63,0,0,0,60,28.0,0,0,6,0,5,6113,2.0,0,0,0,1,0,0,0,1,0,1,0
3,5,0,1,4918,38,0,0,0,68,37.0,11,1,2,1,28,16131,3.0,0,1,0,0,0,0,0,0,1,1,0
3,1,0,2,3805,46,0,0,1,106,29.0,15,0,4,2,25,17128,14.0,0,0,1,0,0,0,0,1,0,0,1
2,0,1,3,2765,54,0,0,1,139,23.0,39,0,1,5,26,51077,14.0,0,1,0,0,0,0,1,0,0,1,0
3,6,0,4,4441,18,0,0,0,145,28.0,17,1,4,4,28,22079,9.0,0,1,0,0,0,0,0,0,1,0,1
2,5,0,3,5392,66,0,0,1,252,33.0,27,1,1,4,27,38072,24.0,0,0,0,1,0,1,0,0,0,0,1
2,2,1,2,5981,21,0,0,1,235,28.0,5,0,3,2,11,5075,14.0,0,0,0,1,0,0,1,0,0,1,0
1,6,1,3,4240,54,0,0,1,260,31.0,28,0,4,2,2,33123,17.0,0,0,1,0,0,0,0,0,1,1,0
3,3,0,2,5219,18,0,0,0,71,21.0,15,0,4,3,29,19111,17.0,0,1,0,0,0,0,0,0,1,1,0
2,4,0,2,4197,67,0,0,1,60,29.0,25,0,3,5,27,29065,22.0,0,1,0,0,0,1,0,0,0,1,0
3,6,0,4,2786,41,0,0,1,119,52.0,24,0,2,4,28,32097,17.0,0,1,0,0,0,0,0,0,1,1,0
2,0,2,3,4872,69,0,0,1,88,40.0,6,0,4,5,27,8151,14.0,0,0,1,0,0,1,0,0,0,0,1
2,6,3,4,5349,24,0,0,0,178,27.0,4,0,4,3,19,5068,14.0,0,0,1,0,0,1,0,0,0,0,1
3,4,2,3,4588,15,0,0,0,92,29.0,15,1,3,3,14,18091,14.0,0,1,0,0,0,0,0,1,0,1,0
2,0,0,4,2737,51,1,0,1,86,31.0,28,0,2,4,18,36088,14.0,0,1,0,0,1,0,0,0,0,1,0
2,3,0,2,5994,62,0,0,0,170,17.0,0,0,6,0,26,6094,1.0,0,1,0,0,0,0,1,0,0,0,1
2,4,3,2,4852,24,0,0,0,114,23.0,6,0,5,4,12,8090,14.0,0,1,0,0,1,0,0,0,0,1,0
3,5,0,4,4569,47,0,0,1,203,47.0,18,0,3,3,28,22097,6.0,0,1,0,0,0,0,0,0,1,1,0
2,6,0,2,4775,24,0,0,1,258,31.0,19,0,5,3,32,25056,16.0,0,0,1,0,1,0,0,0,0,1,0
2,7,2,2,6201,66,0,0,1,213,32.0,11,1,1,6,12,16090,5.0,1,0,0,1,1,0,0,0,0,1,0
2,8,0,2,4834,17,0,0,0,102,26.0,26,0,3,3,1,30122,14.0,0,0,1,0,1,0,0,0,0,1,0
3,0,0,2,3521,46,0,0,1,191,31.0,12,0,1,4,14,16105,14.0,0,0,0,1,0,0,0,1,0,1,0
3,3,0,2,4374,23,0,0,1,91,24.0,6,0,3,2,10,7130,14.0,0,0,0,1,0,0,0,1,0,1,0
2,7,0,3,4662,45,0,0,0,174,23.0,23,0,4,4,27,26147,16.0,0,1,0,0,0,1,0,0,0,1,0
3,6,0,5,3371,44,0,1,1,265,26.0,11,0,4,6,10,13146,14.0,0,0,0,1,0,0,0,1,0,0,1
2,8,1,2,5925,54,0,0,1,139,35.0,22,1,4,2,1,27098,13.0,0,1,0,0,1,0,0,0,0,1,0
3,1,2,4,3930,15,0,0,1,162,26.0,21,0,2,2,6,27126,14.0,0,0,0,1,0,0,0,0,1,0,1
1,2,2,3,4987,64,0,0,0,174,24.0,13,1,1,6,31,18132,14.0,0,1,0,0,0,0,0,0,0,0,1
3,0,1,5,5525,36,0,0,0,135,20.0,15,0,3,6,25,18089,14.0,0,0,0,1,0,0,0,1,0,0,1
2,6,0,2,4898,39,1,0,0,190,27.0,24,1,3,5,32,29077,17.0,0,0,1,0,1,0,0,0,0,1,0
2,1,1,3,5074,50,0,0,1,196,44.0,36,1,1,3,27,47067,14.0,0,1,0,0,0,1,0,0,0,1,0
1,7,3,6,4372,52,0,0,0,91,17.0,19,1,4,2,30,22089,14.0,0,0,0,1,0,0,0,0,0,0,1
3,6,1,3,4443,54,0,0,0,105,16.0,19,0,2,6,28,24063,12.0,0,1,0,0,0,0,0,0,1,0,1
1,0,2,4,4623,41,1,0,1,55,22.0,24,0,2,6,3,31070,14.0,0,1,0,0,0,0,0,0,0,0,1
3,4,1,3,3962,28,0,0,1,75,28.0,13,1,5,2,28,17117,10.0,0,1,0,0,0,0,0,0,1,1,0
2,4,1,3,4126,38,0,0,0,152,14.0,11,0,5,4,11,14119,14.0,0,0,0,1,0,0,1,0,0,0,1
3,7,0,4,4052,54,1,0,1,240,41.0,5,0,5,6,14,7135,4.0,0,1,0,0,0,0,0,1,0,0,1
2,0,0,4,5045,42,0,0,0,72,33.0,19,0,4,5,27,22080,14.0,0,1,0,0,0,1,0,0,0,0,1
2,2,3,6,4170,68,0,0,0,259,23.0,13,0,1,2,11,18145,14.0,1,0,0,1,0,0,1,0,0,1,0
3,8,0,3,6234,41,0,0,0,167,23.0,18,0,4,2,6,22120,8.0,0,0,0,1,0,0,0,0,1,1,0
1,5,1,3,4105,66,0,0,0,104,24.0,8,0,4,5,9,10059,6.0,0,1,0,0,0,0,0,0,1,1,0
3,1,0,5,4237,42,0,0,1,86,27.0,17,0,3,6,10,21148,14.0,0,0,0,1,0,0,0,1,0,1,0
1,5,0,2,5157,65,0,0,0,106,23.0,0,0,6,0,8,6071,2.0,0,0,0,1,0,0,0,0,1,1,0
3,0,0,2,4443,47,0,0,0,180,27.0,8,0,5,3,25,10065,14.0,0,1,0,0,0,0,0,1,0,0,1
2,6,4,4,4471,50,0,0,0,116,27.0,14,0,4,3,26,17074,15.0,0,0,0,1,0,0,1,0,0,1,0
3,0,0,5,5345,49,0,0,1,219,28.0,18,0,1,3,6,23078,14.0,0,0,0,1,0,0,0,0,1,0,1
2,1,0,3,3382,48,0,0,1,244,29.0,37,1,1,6,26,48092,14.0,0,0,0,1,0,0,1,0,0,1,0
1,7,0,2,4863,16,0,0,0,57,19.0,36,1,5,2,31,50061,26.0,0,0,1,0,0,0,0,0,0,0,1
3,8,0,4,3921,30,0,0,1,193,23.0,0,0,6,0,29,14132,1.0,0,1,0,0,0,0,0,0,1,1,0
3,7,3,4,5225,38,0,0,1,175,30.0,20,0,2,3,6,26064,12.0,0,0,0,1,0,0,0,0,1,0,1
2,2,0,4,4631,66,0,0,0,94,24.0,8,0,4,2,11,9071,14.0,0,0,0,1,0,0,1,0,0,0,1
2,0,0,2,4430,39,0,0,1,101,29.0,22,0,5,3,26,27140,14.0,0,1,0,0,0,0,1,0,0,0,1
2,3,0,2,5296,20,0,0,1,219,32.0,5,1,1,5,11,7139,6.0,0,0,1,0,0,0,1,0,0,0,1
2,3,0,2,3736,69,0,0,1,79,20.0,24,0,3,6,26,28107,18.0,0,0,1,0,0,0,1,0,0,1,0
3,6,3,6,4093,55,0,0,1,109,46.0,15,1,1,3,23,20134,14.0,0,0,0,1,0,0,0,0,1,1,0
2,0,1,3,5178,44,0,0,0,213,25.0,31,0,1,5,18,40083,14.0,0,0,0,1,1,0,0,0,0,1,0
1,6,0,3,4452,60,0,0,1,70,28.0,22,1,3,3,30,26143,18.0,0,0,0,1,0,0,0,0,0,0,1
3,7,0,4,4511,60,0,0,1,199,36.0,12,1,5,5,6,16067,8.0,0,0,0,1,0,0,0,0,1,1,0
3,7,0,2,4533,32,0,0,1,138,35.0,10,0,4,1,23,11100,14.0,0,1,0,0,0,0,0,0,1,0,1
2,4,0,3,3351,49,0,0,1,92,27.0,19,0,2,5,11,24151,14.0,0,0,0,1,0,0,1,0,0,1,0
3,6,2,2,4550,59,0,0,1,240,28.0,14,0,4,2,25,17055,15.0,0,0,1,0,0,0,0,1,0,0,1
1,6,0,3,5326,21,0,0,0,178,21.0,24,0,4,4,21,28130,22.0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,2,5276,51,0,0,1,86,33.0,5,0,5,2,26,6140,14.0,0,0,1,0,0,0,1,0,0,0,1
2,2,0,4,4908,33,0,0,1,206,28.0,18,0,3,5,26,23071,14.0,0,0,0,1,0,0,1,0,0,1,0
1,8,1,4,5173,52,0,0,1,256,28.0,22,0,4,6,13,26145,15.0,0,1,0,0,0,0,0,0,1,0,1
2,4,0,4,4967,27,0,0,1,168,39.0,4,0,2,3,19,5119,3.0,0,0,0,1,0,1,0,0,0,1,0
3,5,2,2,5494,22,0,0,1,72,26.0,18,0,3,6,6,20090,14.0,0,0,0,1,0,0,0,0,1,1,0
3,1,4,3,4816,28,0,0,1,153,31.0,6,0,2,2,10,8082,14.0,0,0,0,1,0,0,0,1,0,0,1
2,0,3,3,4887,41,0,0,1,112,26.0,24,0,3,4,12,28114,14.0,0,0,1,0,1,0,0,0,0,1,0
3,8,3,3,4332,56,0,0,1,81,35.0,4,0,4,1,17,5130,14.0,0,1,0,0,0,0,0,1,0,1,0
1,5,0,2,4797,16,0,0,1,127,30.0,17,1,1,4,13,22142,22.0,1,1,0,0,0,0,0,0,1,1,0
3,8,0,2,4634,41,0,0,1,192,36.0,15,0,5,6,10,20142,12.0,0,0,1,0,0,0,0,1,0,1,0
1,7,0,2,4915,34,0,0,1,170,27.0,11,1,2,4,21,15132,6.0,0,0,1,0,0,0,0,0,0,1,0
2,5,4,4,5973,44,0,0,0,109,26.0,15,1,5,5,19,20137,14.0,0,0,0,1,0,1,0,0,0,0,1
2,6,3,4,6771,67,0,0,1,63,20.0,27,0,3,3,12,31055,20.0,0,0,0,1,1,0,0,0,0,1,0
2,6,0,2,5914,17,0,0,0,61,28.0,26,1,5,5,32,37108,22.0,0,0,1,0,1,0,0,0,0,1,0
2,7,0,2,4793,28,0,0,0,91,29.0,18,1,1,4,1,23127,14.0,0,0,1,0,1,0,0,0,0,1,0
2,7,0,2,5162,59,0,0,1,217,32.0,8,0,4,6,27,10131,5.0,0,0,1,0,0,1,0,0,0,1,0
2,3,0,5,4590,56,0,1,1,231,22.0,22,0,2,6,12,30066,21.0,0,0,0,1,1,0,0,0,0,0,1
3,4,1,4,4544,53,0,0,0,92,16.0,14,0,3,2,23,17133,14.0,0,0,0,1,0,0,0,0,1,0,1
2,4,3,4,7158,51,0,0,1,201,23.0,5,1,3,6,11,6143,6.0,1,0,0,1,0,0,1,0,0,1,0
2,7,2,2,5151,23,0,0,1,241,55.0,15,0,3,2,32,18133,14.0,0,0,1,0,1,0,0,0,0,1,0
3,2,0,4,4495,58,0,0,0,204,18.0,25,0,4,6,28,29143,14.0,0,1,0,0,0,0,0,0,1,0,1
3,5,1,2,4147,55,0,0,0,95,39.0,24,1,5,5,25,31109,24.0,0,0,1,0,0,0,0,1,0,1,0
2,5,0,4,3899,18,1,0,1,198,21.0,25,1,1,6,26,32096,23.0,0,0,0,1,0,0,1,0,0,1,0
2,8,0,2,5021,23,0,0,1,221,23.0,6,1,2,1,19,8145,3.0,0,0,1,0,0,1,0,0,0,0,1
3,7,1,4,4618,49,0,0,1,216,23.0,15,0,3,4,29,17127,11.0,0,1,0,0,0,0,0,0,1,0,1
3,7,0,3,4188,31,0,0,1,168,21.0,31,0,3,5,23,37109,21.0,0,1,0,0,0,0,0,0,1,0,1
1,8,0,3,5128,39,0,0,0,120,28.0,0,0,6,0,3,5078,1.0,0,1,0,0,0,0,0,0,0,0,1
2,0,0,3,8237,16,0,0,0,265,22.0,23,0,5,5,26,29147,14.0,0,1,0,0,0,0,1,0,0,0,1
3,7,0,2,4556,31,0,0,1,103,57.0,24,1,1,4,29,31109,25.0,0,0,1,0,0,0,0,0,1,1,0
1,5,1,2,4856,30,0,1,1,190,28.0,25,0,3,6,3,30062,21.0,0,0,1,0,0,0,0,0,0,1,0
3,2,4,4,4641,16,0,0,0,237,19.0,12,0,4,5,25,14140,14.0,0,1,0,0,0,0,0,1,0,0,1
2,3,0,3,6408,54,0,0,1,179,28.0,11,1,5,5,26,14134,14.0,0,0,0,1,0,0,1,0,0,1,0
1,3,3,2,5357,22,0,0,1,150,28.0,5,0,3,3,21,6146,14.0,0,0,1,0,0,0,0,0,0,1,0
2,0,2,2,5770,41,0,0,0,152,21.0,22,0,4,6,32,25086,14.0,0,0,1,0,1,0,0,0,0,0,1
2,8,0,2,6969,16,0,0,0,59,19.0,33,0,5,6,11,43131,19.0,0,0,0,1,0,0,1,0,0,0,1
3,0,0,2,4956,39,0,0,1,165,41.0,5,0,5,3,14,7115,14.0,0,1,0,0,0,0,0,1,0,0,1
2,8,1,4,5233,40,1,0,1,66,40.0,5,0,5,6,18,7061,6.0,0,1,0,0,1,0,0,0,0,0,1
2,8,2,2,5786,70,0,0,1,153,35.0,10,1,3,6,26,12116,14.0,0,0,0,1,0,0,1,0,0,1,0
3,6,0,2,4930,53,0,0,0,118,31.0,16,0,2,1,28,22144,12.0,0,1,0,0,0,0,0,0,1,0,1
2,7,0,3,4574,41,0,0,0,230,20.0,28,1,2,2,12,37089,21.0,0,0,0,1,1,0,0,0,0,0,1
1,0,1,3,4062,31,0,0,0,162,18.0,9,0,2,4,9,12107,14.0,0,1,0,0,0,0,0,0,1,0,1
3,4,4,5,7735,41,0,0,0,137,39.0,18,1,2,6,23,23076,14.0,0,0,0,1,0,0,0,0,1,0,1
3,4,2,3,5092,15,0,0,1,174,31.0,15,0,3,2,23,17066,14.0,0,1,0,0,0,0,0,0,1,1,0
1,7,0,3,5056,36,0,0,0,106,22.0,23,0,3,2,2,29070,14.0,0,0,1,0,0,0,0,0,1,1,0
2,3,0,4,4890,24,0,0,1,77,33.0,11,0,2,6,1,16148,9.0,0,1,0,0,1,0,0,0,0,1,0
3,5,0,3,5257,28,0,0,1,162,19.0,24,1,2,2,25,34117,15.0,0,1,0,0,0,0,0,1,0,0,1
1,4,1,2,3952,27,0,0,0,77,25.0,17,0,5,6,9,23088,14.0,0,0,1,0,0,0,0,0,1,1,0
1,1,0,3,4448,15,1,0,0,82,32.0,5,0,4,3,9,5098,14.0,0,1,0,0,0,0,0,0,1,1,0
3,3,2,3,5499,21,0,0,0,120,18.0,27,0,4,6,14,33109,20.0,0,1,0,0,0,0,0,1,0,0,1
2,2,0,4,5259,20,0,0,1,152,17.0,6,1,3,1,19,7121,14.0,0,0,0,1,0,1,0,0,0,0,1
3,2,2,2,5067,46,0,0,0,84,26.0,12,0,1,3,23,15111,14.0,0,1,0,0,0,0,0,0,1,0,1
3,2,1,6,6887,27,0,0,1,90,26.0,4,0,5,2,29,5130,14.0,0,0,0,1,0,0,0,0,1,1,0
2,6,1,4,3681,45,1,0,0,216,46.0,17,0,3,3,26,20100,10.0,0,0,0,1,0,0,1,0,0,1,0
2,8,0,3,4717,47,0,0,1,204,32.0,15,0,2,4,27,20070,14.0,0,1,0,0,0,1,0,0,0,0,1
3,8,0,3,4479,60,0,0,0,110,21.0,10,1,1,1,25,15099,7.0,0,0,1,0,0,0,0,1,0,1,0
3,5,0,2,4295,52,0,0,1,239,39.0,24,1,1,5,25,31079,25.0,0,0,1,0,0,0,0,1,0,0,1
3,1,0,2,5271,37,0,0,1,69,29.0,17,0,2,6,14,22093,14.0,0,1,0,0,0,0,0,1,0,1,0
3,6,2,3,4338,68,0,0,1,191,28.0,20,0,3,4,5,23098,13.0,0,0,0,1,0,0,0,1,0,0,1
2,1,0,2,3769,15,1,0,1,225,26.0,13,0,2,5,19,19088,14.0,0,0,0,1,0,1,0,0,0,0,1
2,8,0,4,5940,62,1,1,1,132,42.0,19,0,2,4,11,27147,10.0,0,0,0,1,0,0,1,0,0,1,0
3,1,0,4,4667,23,0,0,0,191,18.0,14,0,5,3,6,18083,14.0,0,0,0,1,0,0,0,0,1,0,1
3,4,0,2,3967,47,0,0,1,257,34.0,5,0,2,3,25,6110,3.0,0,0,1,0,0,0,0,1,0,1,0
1,8,1,3,4668,19,1,0,1,239,26.0,23,1,1,2,2,31060,15.0,0,0,1,0,0,0,0,0,1,0,1
1,0,0,4,5449,43,0,0,0,152,20.0,17,0,3,2,8,21062,14.0,0,0,0,1,0,0,0,0,1,0,1
3,5,3,3,6308,55,0,0,0,137,24.0,25,1,1,3,28,32078,23.0,0,1,0,0,0,0,0,0,1,1,0
3,8,0,5,4349,34,0,0,1,232,22.0,11,0,2,2,17,14098,10.0,0,1,0,0,0,0,0,1,0,1,0
2,1,3,2,5237,59,0,0,0,160,19.0,27,1,1,4,19,35143,14.0,0,0,1,0,0,1,0,0,0,0,1
2,4,2,3,6123,42,1,1,1,111,27.0,7,0,3,1,27,9092,5.0,0,1,0,0,0,1,0,0,0,0,1
3,6,0,2,7252,35,0,0,1,143,45.0,16,0,4,2,14,20067,15.0,0,0,1,0,0,0,0,1,0,1,0
2,6,1,2,4758,59,1,0,1,91,28.0,7,0,3,6,18,8116,7.0,1,1,0,0,1,0,0,0,0,0,1
2,3,0,3,4220,26,0,0,0,222,30.0,11,1,1,6,26,16106,5.0,0,0,1,0,0,0,1,0,0,0,1
2,0,3,3,5059,64,0,0,1,268,23.0,18,0,2,6,26,23138,14.0,0,1,0,0,0,0,1,0,0,1,0
3,8,0,3,6346,67,0,0,1,192,28.0,36,0,5,5,23,49064,23.0,0,0,0,1,0,0,0,0,1,0,1
2,8,0,5,4045,45,0,0,0,181,28.0,17,0,4,3,26,20123,14.0,0,0,0,0,0,0,1,0,0,0,1
3,7,0,4,6174,58,0,0,1,237,26.0,4,1,5,1,28,6080,1.0,0,1,0,0,0,0,0,0,1,0,1
2,5,0,4,4747,37,0,0,1,269,28.0,13,1,1,4,19,20150,4.0,0,0,1,0,0,1,0,0,0,1,0
1,8,0,3,8466,18,0,0,1,246,26.0,20,0,5,6,9,25131,13.0,0,0,1,0,0,0,0,0,1,0,1
2,0,3,2,4448,62,0,0,1,79,36.0,27,0,4,4,26,31107,14.0,0,0,0,1,0,0,1,0,0,1,0
3,6,3,4,4275,26,0,0,1,106,24.0,15,0,3,4,6,17093,14.0,0,0,0,1,0,0,0,0,1,1,0
2,6,0,3,4396,28,0,0,1,251,34.0,19,0,4,6,26,22148,15.0,0,0,0,1,0,0,1,0,0,0,1
2,1,0,4,4680,18,0,0,0,196,17.0,22,0,4,2,22,27138,14.0,0,1,0,0,1,0,0,0,0,0,1
2,6,0,2,5388,38,0,0,0,256,28.0,6,0,4,1,22,7112,6.0,0,1,0,0,1,0,0,0,0,0,1
1,0,1,3,4795,29,0,1,1,123,31.0,17,0,2,2,9,21081,14.0,0,0,0,1,0,0,0,0,1,1,0
2,1,0,3,4587,35,0,0,1,74,44.0,10,0,4,6,26,12060,14.0,0,0,0,1,0,0,1,0,0,0,1
2,6,0,2,4164,43,1,0,1,215,20.0,25,1,1,4,19,32099,22.0,0,1,0,0,0,1,0,0,0,1,0
